timestamp,x,y,z
0,388,-649,-710
20,402,-658,-686
41,399,-672,-657
61,401,-669,-630
82,409,-659,-615
102,416,-658,-611
123,415,-647,-614
143,400,-629,-623
163,391,-620,-635
184,382,-617,-646
204,364,-620,-658
225,349,-625,-660
245,349,-624,-658
266,352,-623,-661
286,353,-617,-659
307,345,-584,-643
327,314,-541,-618
348,279,-515,-580
368,265,-521,-539
389,267,-536,-516
409,229,-417,-561
430,149,-115,-711
450,42,197,-841
471,-12,519,-927
491,39,706,-1069
512,260,533,-1291
533,440,268,-1423
553,437,42,-1428
574,355,-185,-1430
594,404,-333,-1442
615,615,-393,-1435
635,829,-517,-1369
656,940,-683,-1241
676,993,-844,-1100
697,1027,-995,-1059
717,1058,-1061,-1068
738,1008,-985,-1070
758,922,-722,-1025
779,874,-469,-1017
799,1479,-104,-1561
820,1584,-50,-1541
840,1544,-39,-1502
861,1192,-63,-1321
881,863,-18,-1080
902,639,56,-835
922,473,105,-549
943,374,193,-260
963,308,227,-40
983,276,166,121
1004,190,369,223
1024,334,627,222
1045,761,970,460
1065,223,1234,403
1086,-253,960,-93
1106,98,402,-614
1127,689,15,-1282
1147,1385,-323,-1730
1168,1981,-470,-2122
1188,2045,-495,-2290
1209,1899,-637,-2070
1229,1481,-997,-1598
1250,1085,-1141,-1053
1270,638,-1102,-591
1291,295,-1047,-172
1311,215,-1205,107
1332,-114,-1152,210
1352,-422,-1110,254
1373,-352,-1196,120
1393,-63,-1160,-55
1414,656,-1116,-636
1434,1844,-681,-1581
1455,3038,-134,-1577
1476,2980,171,-1464
1496,1634,-289,-1430
1517,1075,-568,-1106
1537,766,-407,-716
1558,421,-257,-461
1578,211,-94,-215
1599,7,307,27
1619,197,970,802
1640,-91,932,515
1660,-420,1091,-120
1681,-84,971,-669
1702,642,189,-1013
1722,1144,-163,-1474
1743,1258,-326,-1841
1764,1162,-206,-1954
1784,1117,-217,-1911
1805,1012,-412,-1659
1825,926,-652,-1305
1846,755,-731,-1052
1867,831,-1221,-734
1887,803,-1672,-372
1908,385,-1305,-226
1928,175,-1024,-340
1949,404,-991,-653
1970,1122,-585,-1521
1990,2118,514,-1973
2011,2571,1231,-1973
2031,1561,1020,-2021
2052,1113,762,-1820
2073,1172,544,-1349
2093,748,577,-992
2114,255,617,-654
2134,-21,649,-282
2155,-111,562,159
2176,-368,398,794
2196,-857,478,1196
2217,-1288,662,897
2238,-666,181,226
2258,221,-108,-832
2279,1339,451,-1384
2300,1417,744,-2142
2321,1266,165,-2138
2342,1142,-305,-1892
2362,830,-394,-1612
2383,480,-529,-1476
2404,630,-539,-1159
2425,765,-864,-969
2446,392,-709,-751
2466,330,-599,-929
2487,673,-449,-1748
2508,1078,703,-2314
2529,1090,1192,-2179
2550,748,1054,-2038
2570,616,599,-1676
2591,382,29,-1222
2612,293,358,-850
2633,80,562,-536
2654,-69,611,-320
2675,-131,632,-109
2695,-183,560,71
2716,-225,462,213
2737,-355,513,257
2758,-457,627,242
2779,-87,286,-215
2800,972,177,-1201
2820,1542,439,-1739
2841,1653,610,-2271
2862,1389,299,-2209
2883,1131,-181,-1804
2904,957,-513,-1258
2925,907,-701,-893
2945,912,-878,-660
2966,935,-1028,-305
2987,565,-908,28
3008,44,-851,332
3029,-50,-979,35
3050,458,-871,-583
3070,1159,-583,-1373
3091,2124,308,-2037
3112,2092,777,-2121
3133,1036,742,-2375
3154,778,499,-1773
3175,1001,211,-1272
3195,678,166,-992
3216,232,390,-707
3237,-21,385,-274
3258,-175,360,-31
3279,-107,266,130
3300,-202,471,502
3320,-568,657,488
3341,-843,931,-336
3362,268,592,-716
3383,1611,166,-1342
3404,2060,232,-1986
3425,2051,665,-2208
3445,1469,282,-1789
3466,1048,-382,-1090
3487,1108,-931,-588
3508,1109,-1222,-364
3529,735,-875,-353
3550,373,-534,-327
3570,240,-704,-244
3591,302,-922,-345
3612,520,-836,-889
3633,1449,-19,-1817
3654,1854,390,-1934
3675,1733,813,-2247
3695,1189,924,-2035
3716,692,648,-1583
3737,879,452,-1159
3758,765,247,-763
3779,407,161,-475
3800,135,157,147
3820,98,114,550
3841,-199,318,526
3862,-750,495,504
3883,-1138,544,274
3904,-291,202,-380
3924,590,-47,-863
3945,1104,166,-1002
3966,1870,714,-1732
3987,1664,854,-2250
4008,1230,439,-2109
4029,1170,3,-1695
4050,1004,-339,-1237
4070,892,-580,-892
4091,833,-702,-607
4112,819,-888,-288
4133,566,-955,-96
4154,232,-884,-48
4175,53,-714,-111
4195,281,-692,-451
4216,1027,-671,-1426
4237,2250,208,-2240
4258,2149,827,-2303
4279,922,970,-2183
4300,235,298,-1272
4320,429,153,-975
4341,301,105,-723
4362,104,-5,-521
4383,141,-88,-349
4404,150,-95,-208
4425,181,39,-113
4445,114,202,55
4466,12,280,155
4487,-142,318,90
4508,-225,208,-281
4529,431,40,-893
4550,1062,53,-941
4570,1126,456,-1393
4591,1106,647,-2040
4612,830,251,-1936
4633,866,-287,-1652
4653,811,-527,-1281
4674,661,-528,-1041
4695,525,-494,-857
4716,453,-446,-617
4737,613,-579,-506
4758,495,-696,-496
4778,246,-568,-416
4799,361,-458,-605
4820,1061,-581,-1057
4841,1478,-565,-1164
4862,1256,-286,-1271
4883,1289,-54,-1425
4903,1064,-118,-1339
4924,859,-158,-1199
4945,729,-26,-940
4966,503,138,-763
4987,323,225,-634
5007,243,195,-453
5028,130,183,-279
5049,64,401,-253
5070,83,652,-295
5091,30,726,-263
5112,-21,619,-262
5132,79,289,-365
5153,371,-77,-761
5174,814,-258,-1154
5195,1018,8,-1256
5216,1028,374,-1585
5236,1100,381,-1779
5257,1043,62,-1675
5278,870,-106,-1497
5299,584,-174,-1230
5320,413,-473,-723
5341,643,-721,-484
5362,531,-921,-349
5382,327,-969,-216
5403,298,-834,-211
5424,434,-668,-263
5445,637,-560,-379
5466,1060,-560,-575
5486,1409,-421,-780
5507,1650,13,-890
5528,2061,294,-843
5549,1887,239,-859
5570,1338,63,-848
5591,1067,62,-655
5611,958,28,-507
5632,916,-89,-439
5653,798,-54,-368
5674,585,115,-246
5695,362,254,-114
5716,289,410,-23
5736,291,598,40
5757,99,631,63
5778,-21,466,59
5799,69,219,15
5820,1057,125,-788
5841,1195,167,-793
5861,1153,267,-1127
5882,1616,454,-1783
5903,1612,372,-1766
5924,992,61,-1617
5945,1023,-233,-1213
5965,1276,-941,-812
5986,1002,-1233,-522
6007,761,-1174,-383
6028,704,-1125,-269
6049,570,-1005,-190
6070,419,-847,-151
6090,470,-766,-235
6111,806,-718,-416
6132,1218,-480,-1037
6153,1785,-26,-1006
6174,2065,-11,-1275
6195,2104,42,-1438
6215,1671,144,-1284
6236,1038,209,-993
6257,749,221,-771
6278,748,179,-609
6299,751,211,-439
6320,369,476,-337
6340,342,844,-103
6361,76,812,-135
6382,-37,575,-166
6403,98,475,-144
6424,217,263,-195
6445,290,127,-442
6465,622,108,-812
6486,1048,341,-1150
6507,1262,5,-1315
6528,1424,-106,-1489
6549,1502,-192,-1455
6570,1281,-289,-1126
6590,799,-404,-867
