timestamp,x,y,z
0,-385,211,849
20,-375,211,836
41,-429,227,869
61,-452,224,888
82,-495,239,885
102,-514,260,873
123,-422,250,888
143,-373,221,872
164,-420,199,885
184,-422,187,906
205,-473,192,904
225,-547,192,898
246,-561,196,874
266,-559,198,854
287,-531,187,859
307,-592,174,852
328,-799,196,781
348,-804,237,770
369,-706,278,793
389,-756,220,683
410,-853,126,520
430,-880,111,465
451,-828,140,464
471,-623,159,535
492,-550,190,485
512,-782,149,352
533,-926,170,203
554,-871,93,230
574,-968,72,-116
595,-1143,104,-55
615,-903,91,-123
636,-707,48,-187
656,-617,41,-128
677,-541,55,-73
697,-542,34,-83
718,-537,-24,-146
738,-531,-61,-152
759,-493,-54,-190
780,-626,-199,-359
800,-962,-424,-502
821,-937,-494,-471
841,-743,-469,-432
862,-746,-593,-479
882,-934,-774,-570
903,-1040,-904,-583
923,-905,-978,-539
944,-861,-833,-524
964,-846,-849,-466
985,-772,-992,-436
1006,-698,-1042,-443
1026,-702,-1044,-457
1047,-741,-1007,-443
1067,-756,-997,-372
1088,-783,-1011,-370
1108,-786,-1102,-360
1129,-765,-1184,-292
1149,-736,-1226,-297
1170,-679,-1033,-320
1190,-636,-748,-313
1211,-599,-664,-279
1232,-564,-716,-226
1252,-540,-970,-176
1273,-477,-1011,-157
1293,-426,-993,-130
1314,-398,-953,-98
1334,-396,-816,-80
1355,-383,-791,-76
1375,-377,-874,-77
1396,-339,-891,-72
1416,-337,-838,-61
1437,-345,-708,-42
1457,-322,-666,-13
1478,-325,-692,14
1498,-378,-723,-33
1519,-391,-749,-133
1539,-347,-770,-144
1560,-310,-807,-101
1581,-314,-877,-55
1601,-348,-1004,-62
1622,-367,-1014,-139
1642,-350,-1098,-223
1663,-327,-1087,-177
1684,-339,-1056,-114
1704,-412,-1196,-117
1725,-437,-1395,-135
1745,-448,-1209,-181
1766,-415,-845,-185
1787,-364,-825,-152
1807,-424,-958,-132
1828,-475,-1041,-108
1848,-427,-1031,-83
1869,-374,-949,-66
1890,-375,-910,-66
1910,-405,-906,-81
1931,-434,-761,-76
1952,-419,-770,-102
1972,-436,-590,-70
1993,-450,-576,-78
2013,-461,-622,-89
2034,-486,-676,-100
2055,-504,-736,-114
2075,-501,-803,-133
2096,-511,-885,-121
2116,-581,-942,-96
2137,-624,-1037,-72
2158,-643,-1105,-64
2178,-654,-1174,-86
2199,-627,-1161,-41
2219,-664,-1190,-39
2240,-740,-1367,-129
2260,-713,-1192,-121
2281,-650,-947,-92
2302,-588,-875,-70
2323,-541,-916,-57
2343,-540,-996,-58
2364,-544,-972,-40
2385,-500,-903,10
2406,-453,-975,28
2426,-423,-1066,35
2447,-392,-1040,38
2468,-359,-971,33
2489,-331,-914,25
2510,-307,-857,17
2530,-290,-795,12
2551,-274,-766,0
2572,-328,-718,-22
2593,-321,-718,-36
2613,-322,-766,-75
2634,-344,-800,-121
2655,-354,-794,-122
2675,-348,-834,-54
2696,-374,-887,-16
2717,-375,-912,-21
2738,-325,-1071,62
2759,-425,-1345,76
2780,-565,-1517,-10
2800,-533,-1124,-153
2821,-364,-678,-198
2842,-305,-620,-141
2863,-374,-828,-110
2884,-462,-1083,-85
2905,-487,-1159,-42
2926,-457,-1128,-40
2946,-411,-1049,-63
2967,-425,-935,-82
2988,-454,-862,-89
3009,-474,-745,-84
3030,-469,-672,-75
3051,-461,-679,-71
3071,-456,-688,-74
3092,-472,-744,-61
3113,-506,-784,-70
3134,-526,-837,-87
3155,-551,-860,-82
3175,-631,-889,-59
3196,-707,-980,-26
3217,-803,-1078,1
3238,-827,-1148,-28
3259,-770,-1029,-85
3280,-694,-944,-10
3301,-756,-1186,11
3321,-772,-1314,-17
3342,-609,-1133,-23
3363,-574,-877,-24
3384,-595,-822,10
3405,-590,-990,22
3426,-606,-1076,53
3447,-552,-1046,91
3467,-480,-1021,94
3488,-435,-987,87
3509,-421,-927,62
3530,-399,-877,45
3551,-377,-829,43
3572,-351,-797,50
3593,-298,-782,46
3613,-287,-760,19
3634,-295,-734,9
3655,-292,-728,8
3676,-304,-768,8
3697,-317,-827,-1
3718,-331,-868,-3
3739,-352,-945,6
3760,-386,-1049,3
3780,-387,-1130,38
3801,-370,-1312,84
3822,-455,-1466,37
3843,-446,-1219,-61
3863,-338,-913,-137
3884,-332,-802,-182
3905,-355,-714,-129
3926,-394,-824,-78
3947,-488,-1072,-71
3968,-508,-1125,-71
3989,-433,-1058,-73
4010,-387,-1015,-87
4030,-411,-944,-90
4051,-458,-813,-79
4072,-429,-739,-64
4093,-393,-729,-81
4114,-415,-645,-80
4135,-425,-658,-69
4156,-445,-709,-67
4177,-481,-743,-49
4197,-486,-770,-27
4218,-486,-806,-34
4239,-555,-822,-34
4260,-591,-964,-13
4281,-677,-1023,18
4302,-673,-1137,8
4323,-610,-1110,-18
4343,-569,-1090,41
4364,-681,-1319,35
4385,-718,-1400,-43
4406,-550,-1154,-95
4427,-513,-844,-98
4448,-552,-720,-49
4469,-610,-882,-32
4490,-665,-1113,-31
4510,-595,-1168,-1
4531,-518,-1081,11
4552,-418,-909,36
4573,-395,-875,1
4594,-364,-863,2
4615,-352,-826,31
4636,-301,-811,57
4657,-208,-791,50
4677,-200,-761,37
4698,-229,-739,20
4719,-254,-726,16
4740,-257,-775,0
4761,-289,-823,-16
4782,-298,-843,-10
4803,-297,-895,30
4823,-329,-989,41
4844,-361,-1091,17
4865,-324,-1133,68
4886,-312,-1246,149
4907,-425,-1410,100
4928,-455,-1276,31
4948,-391,-1051,-74
4969,-373,-873,-115
4990,-363,-729,-72
5011,-411,-811,-77
5032,-477,-1079,-67
5053,-417,-1033,-39
5074,-392,-990,-41
5095,-392,-942,-34
5115,-446,-819,-48
5136,-413,-760,-45
5157,-398,-771,-53
5178,-368,-719,-66
5199,-396,-656,-74
5220,-427,-696,-77
5241,-449,-768,-79
5262,-496,-772,-83
5282,-491,-781,-93
5303,-466,-798,-94
5324,-497,-848,-80
5345,-537,-962,-57
5366,-573,-1097,-55
5387,-619,-1204,-67
5408,-636,-1229,-5
5429,-690,-1396,-51
5449,-745,-1322,-106
5470,-625,-1183,-96
5491,-519,-1099,-89
5512,-500,-843,24
5533,-549,-1046,18
5554,-585,-1110,16
5575,-520,-1061,40
5596,-437,-1023,58
5616,-414,-956,52
5637,-392,-884,50
5658,-375,-839,43
5679,-356,-823,41
5700,-330,-835,56
5721,-284,-829,74
5742,-260,-760,61
5763,-279,-721,57
5783,-301,-714,45
5804,-309,-747,31
5825,-304,-758,12
5846,-296,-747,8
5867,-306,-778,4
5888,-327,-851,1
5908,-364,-957,1
5929,-395,-1063,-23
5950,-340,-1103,45
5971,-351,-1283,94
5992,-442,-1415,40
6012,-325,-928,-123
6033,-365,-869,-158
6054,-357,-823,-101
6075,-333,-976,-26
6096,-413,-1195,-10
6117,-445,-1248,-39
6138,-380,-1147,-75
6158,-342,-1031,-83
6179,-364,-955,-78
6200,-374,-878,-87
6221,-392,-754,-95
6242,-410,-702,-103
6263,-398,-760,-98
6284,-392,-800,-99
6304,-389,-762,-99
6325,-402,-746,-98
6346,-429,-758,-95
6367,-465,-794,-106
6388,-479,-820,-115
6408,-504,-800,-106
6429,-542,-818,-85
6450,-583,-930,-57
6471,-652,-1037,-36
6492,-693,-1104,-43
6513,-651,-1158,33
6534,-704,-1338,-21
6554,-631,-1191,-33
6575,-516,-1023,-38
6596,-532,-944,-63
6617,-528,-880,-58
6638,-508,-892,-12
6659,-579,-1041,12
6680,-584,-1164,30
6701,-517,-1181,43
6721,-474,-1167,29
6742,-444,-1103,35
6763,-392,-1008,51
6784,-327,-930,84
