timestamp,x,y,z
0,-322,87,914
20,-292,89,932
41,-289,98,905
61,-377,100,886
82,-339,87,950
102,-280,75,1004
123,-305,88,988
143,-320,90,985
164,-311,96,961
184,-336,110,973
204,-320,131,961
225,-287,128,983
245,-321,112,954
266,-368,116,924
286,-392,113,895
307,-381,90,925
327,-443,63,947
348,-539,72,920
368,-506,94,870
389,-527,86,836
409,-694,66,716
430,-760,83,727
450,-576,169,790
471,-864,-25,596
491,-896,-20,520
512,-801,-66,545
532,-903,-58,650
553,-834,14,686
573,-631,71,576
594,-702,107,545
614,-919,91,405
635,-1117,88,27
655,-1204,-39,94
676,-903,-317,37
696,-904,-323,-128
717,-915,-19,-154
737,-771,65,-191
758,-606,-4,-241
778,-544,32,-348
799,-628,40,-439
819,-684,-71,-341
840,-802,-163,-208
860,-927,-274,-179
881,-701,-325,-138
901,-424,-356,-185
922,-347,-426,-244
942,-357,-447,-291
963,-315,-519,-391
983,-305,-620,-417
1004,-294,-819,-419
1024,-226,-1135,-419
1045,-183,-936,-367
1065,-125,-702,-315
1086,-18,-711,-190
1106,71,-824,87
1127,-61,-1831,-204
1148,-825,-3617,548
1168,-483,-1303,78
1189,-820,-786,-137
1209,-930,-1355,26
1230,-674,-1340,126
1250,-621,-1234,68
1271,-638,-1135,-5
1291,-558,-1016,-25
1312,-510,-900,-26
1332,-505,-838,-19
1353,-487,-895,17
1373,-467,-1020,84
1394,-442,-1136,146
1414,-413,-1163,176
1435,-388,-1138,176
1455,-378,-1138,161
1476,-335,-1094,120
1496,-362,-964,69
1517,-351,-954,83
1537,-297,-964,118
1558,-238,-962,127
1578,-251,-842,92
1599,-285,-845,54
1620,-265,-841,33
1640,-249,-806,46
1661,-221,-838,79
1681,-211,-854,90
1702,-239,-845,56
1722,-239,-894,51
1743,-223,-921,75
1763,-219,-983,117
1784,-223,-1096,122
1804,-244,-1137,65
1825,-258,-1195,77
1846,-276,-1365,115
1866,-301,-1258,54
1887,-293,-1149,-5
1907,-300,-1099,-70
1928,-314,-923,-114
1949,-308,-913,-37
1969,-328,-1078,79
1990,-361,-1105,104
2010,-321,-1012,82
2031,-273,-957,84
2052,-304,-781,45
2072,-305,-885,51
2093,-261,-741,45
2114,-279,-666,57
2134,-265,-665,72
2155,-288,-575,56
2175,-331,-606,57
2196,-361,-713,61
2217,-399,-828,55
2237,-458,-845,35
2258,-496,-850,36
2278,-482,-914,87
2299,-507,-1075,138
2320,-582,-1235,141
2340,-634,-1247,84
2361,-665,-1178,97
2381,-639,-1350,198
2402,-575,-1282,102
2423,-569,-1142,34
2444,-500,-1130,78
2464,-454,-1048,93
2485,-478,-1103,130
2506,-455,-1226,168
2527,-433,-1213,160
2548,-419,-1121,132
2568,-402,-1025,128
2589,-370,-935,107
2610,-386,-798,70
2630,-372,-773,92
2651,-230,-780,126
2672,-193,-695,105
2693,-211,-744,109
2713,-218,-733,104
2734,-247,-744,108
2755,-248,-839,125
2776,-252,-842,106
2797,-290,-841,105
2817,-277,-1020,150
2838,-255,-1169,162
2859,-293,-1194,105
2879,-289,-1170,107
2900,-235,-1420,245
2921,-221,-1557,251
2942,-255,-1208,33
2963,-270,-889,-153
2983,-238,-736,-176
3004,-235,-727,-104
3025,-257,-1020,19
3046,-249,-1165,78
3067,-235,-1123,95
3088,-228,-1086,89
3108,-210,-984,54
3129,-233,-864,20
3150,-246,-780,11
3171,-351,-773,71
3192,-373,-676,53
3213,-398,-711,55
3233,-404,-808,71
3254,-457,-805,61
3275,-464,-895,96
3296,-377,-935,134
3317,-426,-921,126
3338,-554,-1063,134
3359,-593,-1176,139
3379,-659,-1200,103
3400,-795,-1119,63
3421,-753,-1256,173
3442,-633,-1542,261
3463,-629,-1515,163
3484,-481,-1258,50
3505,-424,-937,-26
3526,-519,-784,-50
3546,-467,-896,15
3567,-450,-1026,79
3588,-488,-1020,118
3609,-451,-1009,150
3630,-379,-1008,176
3651,-301,-995,168
3672,-284,-929,107
3693,-221,-813,83
3713,-178,-858,150
3734,-193,-902,160
3755,-245,-799,119
3776,-287,-848,107
3797,-253,-920,134
3818,-214,-860,116
3839,-246,-886,96
3860,-266,-990,78
3880,-254,-1092,74
3901,-260,-1131,53
3922,-260,-1197,119
3943,-225,-1556,260
3964,-215,-1490,192
3985,-262,-1060,-36
4006,-250,-815,-188
4026,-196,-679,-154
4047,-181,-805,2
4068,-205,-1136,103
4089,-248,-1124,83
4110,-278,-1070,73
4131,-257,-943,47
4152,-247,-871,31
4172,-314,-671,-11
4193,-369,-843,74
4214,-332,-779,105
4235,-387,-707,58
4256,-432,-751,50
4277,-411,-767,53
4298,-438,-829,56
4318,-444,-929,69
4339,-477,-949,77
4360,-505,-1005,82
4381,-558,-1052,75
4402,-684,-1104,67
4423,-761,-1127,54
4444,-702,-1044,26
4465,-706,-1039,87
4485,-707,-1388,174
4506,-640,-1378,64
4527,-471,-1185,9
4548,-398,-948,25
4569,-537,-987,70
4590,-490,-1224,105
4611,-421,-1169,141
4631,-388,-1115,152
4652,-324,-1077,165
4673,-337,-1009,134
4694,-341,-974,101
4715,-284,-973,128
4736,-192,-827,89
4757,-223,-872,97
4778,-252,-889,73
4798,-222,-851,64
4819,-185,-848,72
4840,-188,-857,76
4861,-191,-849,62
4881,-189,-895,56
4902,-184,-962,67
4922,-186,-1026,79
4943,-198,-1041,57
4964,-176,-1027,77
4985,-154,-1300,142
5005,-217,-1279,100
5026,-262,-1026,-5
5047,-257,-962,-79
5068,-262,-831,-56
5089,-242,-960,47
5110,-236,-1225,82
5131,-280,-1154,56
5151,-260,-1094,70
5172,-267,-999,62
5193,-255,-962,26
5214,-295,-735,-18
5235,-378,-877,40
5256,-320,-882,118
5277,-341,-778,90
5298,-389,-805,70
5318,-445,-832,58
5339,-467,-950,88
5360,-479,-949,83
5381,-540,-937,74
5402,-627,-943,65
5423,-693,-1025,71
5444,-709,-1058,59
5465,-831,-1091,50
5485,-869,-1065,34
5506,-750,-1033,64
5527,-649,-1319,114
5548,-669,-1368,21
5569,-478,-1218,-31
5590,-374,-1039,-22
5611,-583,-1098,31
5631,-481,-1253,52
5652,-457,-1239,54
5673,-476,-1173,62
5694,-380,-1152,104
5715,-230,-1108,133
5736,-262,-973,136
5757,-301,-904,132
5778,-256,-963,162
5798,-173,-823,85
5819,-204,-807,92
5840,-269,-880,107
5861,-263,-829,109
5882,-217,-846,127
5903,-196,-880,138
5924,-212,-864,136
5944,-223,-879,123
5965,-212,-928,118
5986,-223,-1014,116
6007,-251,-1049,84
6027,-250,-1020,67
6048,-207,-1262,181
6069,-205,-1380,191
6089,-222,-1086,64
6110,-249,-831,-117
6131,-250,-803,-86
6152,-257,-979,-11
6173,-307,-1161,6
6194,-340,-1162,3
6215,-333,-1160,34
6236,-291,-1150,47
6256,-274,-1074,38
6277,-291,-1037,31
6298,-344,-808,16
6319,-389,-939,57
6340,-366,-870,70
6361,-349,-831,45
6382,-379,-821,31
6403,-421,-839,31
6423,-432,-868,41
6444,-448,-869,28
6465,-454,-836,9
6486,-455,-855,14
6507,-499,-877,8
6528,-534,-948,34
6549,-564,-1050,62
6569,-609,-1069,54
6590,-656,-1083,83
6611,-614,-1454,125
6632,-489,-1206,36
6653,-434,-1013,67
6674,-492,-963,49
6695,-435,-922,41
6715,-435,-1057,102
6736,-476,-1190,151
6757,-451,-1139,167
6778,-402,-1129,205
6799,-383,-1146,257
6820,-326,-1083,208
6841,-332,-1015,170
6861,-276,-902,152
6882,-253,-892,187
6903,-291,-899,181
6924,-325,-830,148
6945,-292,-864,180
6966,-210,-896,212
6987,-199,-835,194
7007,-259,-814,167
7028,-255,-835,168
7049,-235,-837,184
7070,-246,-826,187
7090,-219,-857,139
7111,-219,-879,148
7132,-231,-862,105
7153,-252,-820,26
7174,-272,-992,52
7194,-314,-1376,99
7215,-381,-1264,19
7236,-425,-1019,-82
7257,-460,-966,-79
7278,-546,-887,-119
7299,-782,-868,-118
7320,-999,-1027,-20
7341,-923,-1005,62
7361,-788,-1005,101
7382,-722,-1057,116
7403,-610,-1005,113
7424,-549,-956,128
7445,-531,-942,177
7466,-510,-875,202
7487,-512,-792,191
7508,-520,-727,166
7529,-521,-696,155
7549,-516,-725,196
7570,-442,-802,269
7591,-458,-829,258
7612,-448,-876,264
7632,-431,-919,275
7653,-411,-946,324
7674,-382,-972,354
7695,-357,-973,349
7716,-395,-937,322
7737,-438,-924,314
7757,-422,-925,306
7778,-419,-956,327
7799,-413,-994,359
7820,-372,-1015,363
7841,-351,-1035,354
7862,-348,-1034,351
7883,-319,-979,337
7904,-295,-912,314
7925,-286,-889,296
7945,-292,-899,281
7966,-297,-909,272
7987,-295,-927,276
8008,-280,-924,271
8029,-271,-921,220
8050,-278,-936,201
8071,-243,-947,161
8092,-250,-938,97
8112,-238,-937,78
8133,-212,-921,70
8154,-193,-939,73
8175,-195,-911,32
8195,-227,-893,-5
8216,-227,-908,10
8237,-252,-881,-2
8257,-271,-856,-22
8278,-282,-833,-40
8299,-292,-829,-68
8320,-281,-828,-73
8341,-269,-831,-40
8362,-276,-846,-6
8382,-320,-853,-10
8403,-333,-886,5
8424,-357,-1052,117
8445,-510,-1468,149
8466,-583,-1496,83
8487,-602,-1318,78
8508,-561,-1212,184
8529,-457,-1034,222
8550,-486,-960,139
8570,-455,-1104,155
8591,-442,-1122,208
8612,-385,-1088,206
8633,-343,-1085,176
8654,-336,-1118,162
8675,-309,-1039,107
8696,-347,-944,71
8717,-377,-926,79
8737,-342,-913,98
8758,-261,-875,125
8779,-286,-837,127
8799,-306,-847,107
8820,-306,-811,55
8841,-307,-835,68
8861,-257,-901,117
8882,-244,-895,110
8903,-293,-894,83
8923,-302,-995,82
8944,-280,-1068,104
8965,-261,-1093,121
8985,-222,-1129,120
9006,-198,-1079,87
9027,-195,-1276,180
9047,-181,-1408,261
9068,-206,-1227,188
9088,-270,-1021,52
9109,-308,-792,-52
9130,-306,-687,-57
9150,-296,-818,-4
9171,-320,-1126,55
9192,-270,-1124,66
9212,-221,-1047,54
9233,-185,-948,40
9254,-181,-868,37
9274,-230,-810,34
9295,-262,-772,37
9315,-310,-631,11
9336,-252,-812,95
9357,-127,-778,131
9377,-199,-811,156
9398,-370,-864,176
9419,-537,-825,145
9439,-557,-904,172
9460,-520,-908,181
9481,-568,-988,211
9501,-601,-1108,245
9522,-631,-1231,277
9543,-670,-1232,243
9564,-659,-1145,212
9585,-630,-1259,336
9606,-659,-1212,315
9627,-687,-999,217
9647,-606,-890,205
9668,-540,-832,190
9689,-644,-861,168
9710,-690,-1008,182
9731,-488,-1068,233
9752,-420,-1015,225
9773,-410,-992,223
9794,-396,-999,234
9815,-398,-966,237
9835,-410,-934,234
9856,-386,-893,221
9877,-305,-903,216
9898,-208,-836,186
9919,-184,-851,192
9940,-171,-901,190
9961,-172,-896,166
9981,-180,-919,146
10002,-214,-928,140
10023,-232,-965,149
10043,-229,-1032,146
10064,-250,-1080,127
10085,-254,-1115,137
10106,-232,-1330,278
10126,-183,-1396,348
10147,-193,-1102,195
10168,-317,-861,-44
10189,-362,-727,-190
10210,-307,-768,-187
10231,-337,-1126,48
10252,-303,-1275,139
10273,-257,-1212,157
10293,-229,-1126,134
10314,-210,-1044,93
10335,-228,-928,25
10356,-257,-825,-26
10377,-252,-799,3
10398,-242,-761,34
10419,-306,-749,47
10440,-361,-828,93
10461,-454,-714,47
10482,-454,-803,77
10502,-407,-847,113
10523,-417,-846,113
10544,-456,-887,124
10565,-505,-986,166
10586,-597,-1087,212
10607,-687,-1134,237
10628,-721,-1102,253
10649,-722,-1177,345
10670,-723,-1354,375
10690,-636,-1182,252
10711,-531,-1065,214
10732,-492,-879,143
10753,-498,-841,133
10774,-509,-918,134
10795,-503,-973,161
10816,-452,-1038,229
10837,-395,-1066,252
10858,-383,-1039,216
10878,-387,-978,163
10899,-359,-892,118
10920,-298,-847,119
10941,-225,-875,130
10962,-221,-784,91
10982,-252,-796,108
11003,-271,-877,135
11024,-283,-892,128
11045,-250,-938,119
11066,-252,-920,95
11087,-273,-912,80
11107,-247,-983,91
11128,-244,-1035,83
11149,-275,-1078,67
11169,-270,-1104,72
11190,-242,-1275,154
11211,-197,-1193,128
11232,-228,-993,-16
11253,-298,-841,-137
11274,-273,-806,-99
11295,-239,-975,49
11315,-293,-1158,115
11336,-340,-1140,83
11357,-332,-1102,64
11378,-301,-1064,59
11399,-301,-965,30
11420,-305,-924,25
11441,-324,-715,38
11462,-375,-825,71
11483,-347,-793,79
11503,-358,-776,65
11524,-349,-833,79
11545,-382,-838,67
11566,-366,-902,82
11587,-380,-854,75
11608,-476,-819,52
11629,-523,-867,81
11650,-576,-1002,158
11670,-760,-1188,224
11691,-776,-1144,210
11712,-762,-1244,284
11733,-672,-1328,276
11754,-584,-1122,114
11775,-542,-1071,127
11796,-583,-1093,147
11817,-548,-1039,105
11838,-494,-1016,136
11858,-488,-1092,177
11879,-445,-1081,186
11900,-392,-1068,206
11921,-393,-1091,220
11942,-350,-1054,196
11963,-346,-926,171
11984,-328,-947,205
12005,-245,-932,208
12026,-200,-848,171
12047,-230,-903,168
12067,-233,-873,154
12088,-208,-837,135
12109,-162,-864,157
12130,-169,-789,131
12151,-226,-871,114
12172,-210,-923,111
12193,-260,-1033,109
12213,-274,-1080,102
12234,-228,-1104,143
12255,-201,-1349,258
12276,-208,-1358,238
12297,-227,-1120,84
12317,-272,-983,-54
12338,-272,-825,-137
12359,-241,-807,-86
12380,-248,-1028,44
12401,-249,-1196,105
12422,-250,-1131,57
12443,-274,-1066,21
12464,-257,-1005,25
12485,-244,-947,30
12506,-255,-948,20
12526,-317,-743,0
12547,-392,-922,54
12568,-358,-899,115
12589,-354,-879,114
12610,-378,-898,102
12631,-425,-966,141
12652,-422,-924,110
12673,-479,-878,70
12694,-547,-934,63
12714,-540,-1035,85
12735,-633,-1070,95
12756,-732,-1188,129
12777,-724,-1192,132
12798,-746,-1073,117
12819,-732,-1257,208
12840,-640,-1333,152
12860,-604,-1147,38
12881,-447,-984,40
12902,-475,-849,18
12923,-542,-823,-5
12944,-506,-920,50
12965,-540,-1125,118
12986,-539,-1222,159
13007,-422,-1202,193
13028,-353,-1199,202
13049,-360,-1200,197
13069,-328,-1111,156
13090,-312,-1030,166
13111,-164,-911,163
13132,-186,-903,145
13153,-234,-910,137
13173,-236,-885,128
13194,-204,-908,133
13215,-203,-901,122
13236,-252,-866,81
13257,-261,-876,53
13278,-219,-910,73
13299,-210,-982,87
13319,-234,-1027,69
13340,-227,-1097,103
13361,-210,-1317,183
13382,-209,-1166,138
13403,-224,-999,39
13424,-260,-989,-54
13445,-274,-869,-131
