timestamp,x,y,z
0,418,895,-206
20,425,916,-205
41,433,958,-205
61,422,994,-197
82,401,1000,-191
102,372,989,-181
123,348,966,-175
143,339,938,-191
164,333,888,-196
184,354,865,-171
205,402,856,-168
225,434,855,-185
245,395,866,-196
266,402,913,-192
286,415,944,-179
307,415,936,-181
327,403,932,-200
348,406,915,-209
368,404,903,-221
389,416,919,-224
409,417,913,-229
430,415,874,-235
450,407,845,-235
471,400,813,-238
491,399,779,-258
512,425,767,-285
533,443,778,-284
553,456,788,-290
574,468,810,-299
594,460,819,-307
615,442,830,-304
635,438,855,-310
656,443,891,-338
676,403,914,-344
697,387,899,-334
717,381,847,-318
738,373,805,-302
758,384,798,-288
779,420,834,-284
799,521,986,-296
820,604,1197,-348
840,552,1189,-362
861,466,1103,-298
881,453,1057,-258
902,405,993,-249
922,335,883,-243
943,334,793,-231
963,344,706,-217
984,361,659,-192
1004,432,729,-173
1025,525,932,-179
1045,587,1157,-205
1066,549,1217,-207
1086,455,1131,-178
1107,387,1049,-141
1128,343,958,-129
1148,313,854,-131
1169,318,807,-141
1189,352,795,-144
1210,382,790,-139
1230,404,795,-132
1251,428,823,-136
1271,437,860,-150
1292,403,892,-152
1312,394,900,-159
1333,375,899,-168
1353,360,891,-178
1374,357,884,-194
1394,371,868,-203
1415,379,856,-205
1435,385,842,-209
1456,391,823,-216
1476,397,814,-226
1497,400,811,-231
1517,402,810,-232
1538,413,840,-237
1559,444,946,-229
1579,505,1125,-255
1600,511,1215,-293
1620,450,1153,-307
1641,420,1130,-278
1661,415,1092,-275
1682,380,924,-273
1702,347,758,-247
1723,337,656,-233
1743,355,626,-224
1764,395,662,-205
1784,446,749,-191
1805,462,871,-209
1825,445,980,-237
1846,415,1024,-258
1866,393,1010,-257
1887,384,994,-244
1907,399,979,-235
1928,425,951,-229
1949,430,902,-223
1969,418,837,-216
1990,412,781,-205
2010,405,750,-202
2031,403,758,-210
2051,403,785,-219
2072,423,835,-231
2093,438,850,-235
2113,441,844,-241
2134,444,835,-244
2154,449,831,-245
2175,450,835,-248
2196,450,845,-245
2216,453,868,-249
2237,448,884,-250
2257,435,886,-246
2278,441,893,-240
2299,455,890,-248
2319,465,882,-257
2340,482,881,-256
2361,494,887,-254
2381,485,904,-255
2402,476,919,-257
2422,467,924,-261
2443,459,925,-264
2463,448,910,-263
2484,453,914,-253
2504,491,985,-262
2525,499,965,-287
2545,430,842,-243
2566,466,920,-204
2586,559,1050,-249
2607,494,965,-283
2627,411,831,-242
2648,408,778,-190
2669,409,750,-175
2689,393,770,-177
2710,420,833,-183
2730,446,895,-188
2751,475,967,-192
2772,477,1023,-194
2792,452,1055,-191
2813,436,1094,-191
2834,357,1077,-194
2855,286,1008,-190
2875,296,916,-172
2896,307,848,-161
2917,323,830,-167
2938,364,846,-178
2958,367,853,-174
2979,363,843,-170
3000,369,839,-169
3021,371,842,-180
3041,359,847,-193
3062,375,850,-207
3083,409,855,-207
3104,333,864,-244
3124,414,861,-232
3145,486,864,-227
3165,497,872,-214
3186,446,861,-217
3207,453,853,-213
3227,475,831,-225
3248,404,822,-246
3268,369,832,-257
3289,398,812,-254
3310,452,809,-251
3330,454,837,-237
3351,474,941,-219
3371,553,1106,-246
3392,384,952,-283
3412,375,946,-238
3433,459,970,-239
3454,489,920,-270
3474,472,869,-266
3495,477,832,-252
3515,442,788,-248
3536,369,738,-238
3557,348,727,-223
3577,365,791,-231
3598,389,887,-257
3618,416,953,-271
3639,434,1006,-273
3660,441,1053,-282
3680,444,1070,-295
3701,430,1015,-303
3721,403,913,-290
3742,400,824,-268
3763,398,757,-255
3784,389,709,-251
3805,390,697,-259
3825,403,735,-260
3846,420,781,-252
3867,438,818,-255
3888,453,850,-264
3909,444,851,-278
3929,438,825,-275
3950,440,809,-269
3971,442,808,-274
3992,445,817,-281
4013,447,830,-280
4033,441,836,-276
4054,445,844,-272
4074,451,851,-277
4095,470,866,-284
4116,485,887,-290
4136,494,908,-295
4157,490,925,-302
4177,472,934,-308
4198,451,924,-308
4219,433,901,-299
4239,429,921,-281
4260,488,1048,-294
4280,492,1048,-338
4301,395,873,-304
4322,411,875,-232
4342,547,1073,-255
4363,540,1061,-326
4383,430,887,-313
4404,386,751,-243
4425,389,726,-204
4445,376,750,-203
4466,385,830,-212
4487,432,924,-217
4508,467,991,-216
4529,470,1022,-217
4550,448,1035,-216
4570,431,1011,-208
4591,405,981,-192
