timestamp,x,y,z
0,-265,252,915
20,-301,252,923
41,-260,243,912
61,-250,223,916
81,-294,223,945
102,-343,235,988
122,-343,246,931
143,-369,223,864
163,-471,207,875
183,-381,213,871
204,-409,207,957
224,-317,212,991
245,-491,225,767
265,-588,229,715
286,-742,86,1070
306,-813,236,702
326,-320,193,461
347,-218,-111,1003
367,-824,12,929
388,-1350,268,576
408,-1166,290,620
429,-863,113,994
449,-638,107,1100
470,-599,254,764
490,-854,223,752
511,-964,112,201
531,-1001,277,7
551,-518,397,176
572,-602,438,683
592,-407,368,487
613,-1180,94,-174
633,-1274,293,-395
654,-819,446,-103
674,-604,262,-31
695,-583,164,-106
715,-642,140,-121
736,-693,128,-121
756,-819,52,-171
777,-867,57,-143
797,-927,149,-19
818,-1084,143,-220
838,-1182,-121,-595
858,-990,-620,-152
879,-565,260,-127
899,-451,437,-123
920,-571,286,-36
940,-559,276,-38
961,-600,257,18
981,-723,109,166
1002,-716,7,296
1022,-1134,-71,402
1043,-1846,-107,239
1063,-1838,-35,84
1084,-1097,-71,-16
1104,-636,-384,-158
1125,-476,-786,-138
1145,-604,-830,-98
1166,-763,-684,-100
1186,-720,-598,-78
1206,-626,-644,-38
1227,-604,-718,38
1247,-571,-872,56
1268,-606,-1062,-14
1288,-564,-1025,45
1309,-398,-996,145
1329,-294,-1186,148
1350,-671,-1053,45
1370,-642,-1090,-117
1391,-686,-1218,-241
1411,-669,-1020,-236
1432,-593,-821,-101
1452,-523,-721,-64
1473,-496,-676,-87
1494,-476,-667,-74
1514,-481,-675,-89
1535,-446,-674,-114
1555,-415,-700,-78
1576,-408,-716,-40
1596,-466,-729,-90
1617,-524,-773,-144
1637,-527,-873,-130
1658,-561,-879,-95
1678,-598,-962,-85
1699,-633,-1117,-63
1720,-618,-1187,-34
1740,-562,-1106,-10
1761,-543,-1154,63
1781,-630,-1351,83
1802,-692,-1408,35
1822,-630,-1184,-32
1843,-542,-860,-59
1863,-439,-694,26
1884,-381,-714,117
1904,-442,-814,126
1925,-482,-947,150
1946,-394,-977,178
1966,-397,-968,156
1987,-392,-908,75
2007,-348,-827,46
2028,-347,-770,57
2049,-336,-666,78
2069,-329,-605,88
2090,-352,-682,91
2111,-310,-635,69
2131,-267,-561,75
2152,-322,-708,65
2173,-370,-746,44
2194,-377,-755,35
2214,-363,-766,5
2235,-372,-826,3
2256,-416,-945,41
2276,-446,-1044,48
2297,-455,-1021,-20
2318,-422,-1136,43
2338,-498,-1585,231
2359,-650,-1818,186
2380,-628,-1396,-24
2401,-533,-905,-154
2422,-478,-687,-158
2442,-442,-657,-126
2463,-527,-768,-79
2484,-603,-936,48
2504,-527,-1011,155
2525,-419,-1070,166
2546,-306,-1063,127
2567,-301,-933,80
2587,-353,-849,72
2608,-344,-746,38
2629,-348,-640,3
2650,-389,-560,3
2671,-362,-554,5
2691,-355,-583,-6
2712,-356,-640,-27
2733,-335,-672,-22
2753,-300,-697,12
2774,-333,-764,93
2795,-480,-828,168
2816,-623,-815,214
2836,-705,-744,244
2857,-811,-747,258
2878,-898,-765,209
2899,-833,-752,169
2919,-728,-962,264
2940,-811,-1328,322
2961,-943,-1330,277
2982,-865,-980,238
3003,-661,-765,323
3023,-451,-767,331
3044,-557,-826,224
3065,-663,-924,190
3086,-547,-966,226
3106,-463,-946,242
3127,-438,-861,184
3148,-413,-767,143
3169,-359,-665,81
3190,-363,-607,73
3210,-298,-553,93
3231,-303,-564,103
3252,-294,-635,97
3273,-296,-683,80
3293,-313,-594,23
3314,-314,-759,78
3335,-401,-834,97
3356,-415,-855,105
3376,-407,-883,95
3397,-419,-990,104
3418,-483,-1075,94
3439,-536,-1105,41
3459,-501,-1118,60
3480,-503,-1436,259
3501,-622,-1728,293
3522,-707,-1251,-80
3543,-639,-734,-202
3563,-645,-577,-118
3584,-560,-715,-29
3605,-528,-879,37
3626,-519,-960,66
3646,-465,-990,97
3667,-334,-1067,121
3688,-200,-878,81
3709,-275,-735,31
3730,-331,-703,65
3750,-335,-588,91
3771,-346,-535,58
3792,-404,-562,18
3813,-422,-621,3
3833,-390,-645,-27
3854,-351,-668,-27
3875,-398,-713,9
3896,-472,-730,32
3916,-539,-731,85
3937,-624,-765,169
3958,-729,-851,233
3979,-823,-892,217
3999,-831,-901,209
4020,-801,-1157,328
